frame,time_s,n_blobs,peak_score
8262,137.78,13,22.0
8268,137.88,12,23.7
8274,137.98,18,22.4
8280,138.08,27,26.8
8286,138.18,15,27.9
8292,138.28,18,24.5
8298,138.38,12,23.7
8304,138.48,7,24.8
8310,138.58,5,24.6
8316,138.68,11,23.0
8322,138.78,8,27.8
8328,138.88,10,27.2
8334,138.98,13,24.3
8340,139.08,20,22.4
8346,139.18,11,22.6
8352,139.28,15,24.7
8358,139.38,11,22.9
8364,139.48,20,25.3
8370,139.58,17,22.8
8376,139.68,23,23.5
8382,139.78,24,26.0
8388,139.88,14,21.4
8394,139.98,25,21.7
8400,140.08,10,21.4
8406,140.18,28,25.1
8412,140.28,19,23.2
8418,140.38,17,22.1
8424,140.48,30,24.2
8430,140.58,24,26.5
8436,140.68,25,28.2
8442,140.78,29,26.7
8448,140.88,28,26.4
8454,140.98,33,26.6
8460,141.08,41,25.7
8466,141.18,22,26.2
8472,141.28,22,24.3
8478,141.38,13,24.4
8484,141.48,12,24.0
8490,141.58,11,27.7
8496,141.68,8,30.2
8502,141.78,7,24.8
8508,141.88,8,25.4
8514,141.98,9,26.1
8520,142.08,5,22.9
8526,142.18,5,24.5
8532,142.28,4,22.9
8544,142.48,3,22.0
8550,142.58,2,23.9
8556,142.68,2,20.5
8562,142.78,1,24.5
8568,142.88,1,22.1
8574,142.98,3,21.9
8580,143.08,1,24.1
8592,143.28,2,19.9
8610,143.58,1,20.8
8616,143.68,2,20.5
8622,143.78,3,20.6
8628,143.88,2,21.1
8634,143.98,6,23.7
8640,144.08,8,22.7
8646,144.18,8,23.4
8652,144.28,8,21.9
8658,144.39,6,22.1
8664,144.49,1,19.5
8682,144.79,2,21.8
8688,144.89,3,21.5
8700,145.09,1,21.0
8706,145.19,1,20.7
8712,145.29,2,20.8
8718,145.39,1,20.0
8724,145.49,2,21.0
8730,145.59,1,19.3
8736,145.69,3,21.3
8742,145.79,2,22.0
8748,145.89,5,20.6
8754,145.99,3,21.4
8760,146.09,2,21.2
8766,146.19,5,21.4
8772,146.29,1,19.1
8778,146.39,1,22.4
8784,146.49,3,21.0
8790,146.59,2,19.4
8796,146.69,1,19.5
8802,146.79,1,21.0
8808,146.89,4,22.4
8814,146.99,3,21.7
8820,147.09,2,21.4
8826,147.19,1,19.9
8832,147.29,4,21.2
8850,147.59,2,20.3
8856,147.69,1,20.6
8862,147.79,1,25.7
8868,147.89,1,20.9
8880,148.09,2,23.9
8886,148.19,3,26.1
8892,148.29,2,31.4
8898,148.39,2,22.0
8904,148.49,3,21.1
8910,148.59,3,21.0
8916,148.69,3,19.8
8922,148.79,2,20.2
8928,148.89,2,21.0
8934,148.99,1,28.8
8940,149.09,1,34.7
8946,149.19,1,33.0
8952,149.29,3,37.1
8958,149.39,1,37.8
8976,149.69,1,31.1
8982,149.79,6,36.1
9000,150.09,1,22.0
