name,key,site,event_id,src_frame,score
SHB__NWolfCreekblue_v1_LS_f32100.png,SHB__NWolfCreekblue_v1_LS,SHB,78,32100,20.3
SHB__NWolfCreekblue_v1_LS_f33612.png,SHB__NWolfCreekblue_v1_LS,SHB,82,33612,20.3
SHB__NWolfCreekblue_v1_LS_f46158.png,SHB__NWolfCreekblue_v1_LS,SHB,102,46158,20.3
SHB__NWolfCreekblue_v1_LS_f56652.png,SHB__NWolfCreekblue_v1_LS,SHB,131,56652,20.3
SHB__RedFoxLn_v1_LS_f72216.png,SHB__RedFoxLn_v1_LS,SHB,105,72216,20.3
SHB__WolfCreekRd_v1_LS_f1686.png,SHB__WolfCreekRd_v1_LS,SHB,3,1686,20.3
SHB__WolfCreekRd_v1_LS_f6030.png,SHB__WolfCreekRd_v1_LS,SHB,13,6030,20.3
SHW__LowerRichland_v1_LS_f14370.png,SHW__LowerRichland_v1_LS,SHW,27,14370,20.3
SHW__LowerRichland_v1_LS_f34344.png,SHW__LowerRichland_v1_LS,SHW,89,34344,20.3
SHW__LowerRichland_v1_LS_f49824.png,SHW__LowerRichland_v1_LS,SHW,135,49824,20.3
SHW__LowerRichland_v1_LS_f52428.png,SHW__LowerRichland_v1_LS,SHW,143,52428,20.3
SHW__NBassett_v1_LS_f1506.png,SHW__NBassett_v1_LS,SHW,1,1506,20.3
SHW__NIron_v1_LS_f19404.png,SHW__NIron_v1_LS,SHW,37,19404,20.3
SHW__NIron_v1_LS_f26160.png,SHW__NIron_v1_LS,SHW,53,26160,20.3
SHW__NIron_v1_LS_f29766.png,SHW__NIron_v1_LS,SHW,66,29766,20.3
SHW__NIron_v1_LS_f30828.png,SHW__NIron_v1_LS,SHW,70,30828,20.3
SHW__PleasantHick_v1_LS_f3000.png,SHW__PleasantHick_v1_LS,SHW,7,3000,20.3
SHW__PleasantHick_v1_LS_f64026.png,SHW__PleasantHick_v1_LS,SHW,139,64026,20.3
SHW__PleasantHick_v1_LS_f64302.png,SHW__PleasantHick_v1_LS,SHW,140,64302,20.3
SHW__SBassett_v1_LS_f3756.png,SHW__SBassett_v1_LS,SHW,9,3756,20.3
TON__GiantCityRd_v1_LS_f9390.png,TON__GiantCityRd_v1_LS,TON,28,9390,20.3
SHB__NWolfCreekblue_v1_LS_f3186.png,SHB__NWolfCreekblue_v1_LS,SHB,10,3186,20.2
SHB__NWolfCreekblue_v1_LS_f26160.png,SHB__NWolfCreekblue_v1_LS,SHB,63,26160,20.2
SHB__NWolfCreekblue_v1_LS_f41244.png,SHB__NWolfCreekblue_v1_LS,SHB,90,41244,20.2
SHB__NWolfCreekblue_v1_LS_f51816.png,SHB__NWolfCreekblue_v1_LS,SHB,115,51816,20.2
SHB__OverlookDr_v1_LS_f4962.png,SHB__OverlookDr_v1_LS,SHB,4,4962,20.2
SHB__RedFoxLn_v1_LS_f61470.png,SHB__RedFoxLn_v1_LS,SHB,89,61470,20.2
SHB__RedFoxLn_v1_LS_f61584.png,SHB__RedFoxLn_v1_LS,SHB,90,61584,20.2
SHB__RedFoxLn_v1_LS_f79686.png,SHB__RedFoxLn_v1_LS,SHB,127,79686,20.2
SHW__HogThief_v1_LS_f10512.png,SHW__HogThief_v1_LS,SHW,15,10512,20.2
SHW__LowerRichland_v1_LS_f18840.png,SHW__LowerRichland_v1_LS,SHW,43,18840,20.2
SHW__LowerRichland_v1_LS_f19068.png,SHW__LowerRichland_v1_LS,SHW,44,19068,20.2
SHW__Melvin_v1_LS_f4806.png,SHW__Melvin_v1_LS,SHW,1,4806,20.2
SHW__NBassett_v1_LS_f7152.png,SHW__NBassett_v1_LS,SHW,17,7152,20.2
SHW__PleasantHick_v1_LS_f43620.png,SHW__PleasantHick_v1_LS,SHW,88,43620,20.2
SHW__PleasantHick_v1_LS_f66024.png,SHW__PleasantHick_v1_LS,SHW,147,66024,20.2
SHW__PleasantHick_v1_LS_f66924.png,SHW__PleasantHick_v1_LS,SHW,149,66924,20.2
SHW__SBassett_v1_LS_f6252.png,SHW__SBassett_v1_LS,SHW,13,6252,20.2
MAS__NMarseillesRd_v1_LS_f15348.png,MAS__NMarseillesRd_v1_LS,MAS,3,15348,20.1
SHB__GolfDr_v1_LS_f5400.png,SHB__GolfDr_v1_LS,SHB,3,5400,20.1
SHB__NShelbyRdblue_v1_LS_f6942.png,SHB__NShelbyRdblue_v1_LS,SHB,11,6942,20.1
SHB__NWolfCreekblue_v1_LS_f47268.png,SHB__NWolfCreekblue_v1_LS,SHB,106,47268,20.1
SHB__NWolfCreekblue_v1_LS_f63798.png,SHB__NWolfCreekblue_v1_LS,SHB,144,63798,20.1
SHW__HogThief_v1_LS_f17472.png,SHW__HogThief_v1_LS,SHW,31,17472,20.1
SHW__LowerRichland_v1_LS_f25500.png,SHW__LowerRichland_v1_LS,SHW,70,25500,20.1
SHW__NIron_v1_LS_f16836.png,SHW__NIron_v1_LS,SHW,31,16836,20.1
SHW__NIron_v1_LS_f21378.png,SHW__NIron_v1_LS,SHW,42,21378,20.1
SHW__PleasantHick_v1_LS_f42660.png,SHW__PleasantHick_v1_LS,SHW,87,42660,20.1
SHW__PleasantHick_v1_LS_f47250.png,SHW__PleasantHick_v1_LS,SHW,98,47250,20.1
SHW__PleasantHick_v1_LS_f55344.png,SHW__PleasantHick_v1_LS,SHW,118,55344,20.1
SHW__PleasantHick_v1_LS_f67578.png,SHW__PleasantHick_v1_LS,SHW,151,67578,20.1
TON__Upper40_v1_LS_f4572.png,TON__Upper40_v1_LS,TON,13,4572,20.1
MAS__EMarseilles_v2_LS_f474.png,MAS__EMarseilles_v2_LS,MAS,2,474,20.0
SHB__NShelbyRdgreen_v1_LS_f1818.png,SHB__NShelbyRdgreen_v1_LS,SHB,5,1818,20.0
SHB__NWolfCreekblue_v1_LS_f24744.png,SHB__NWolfCreekblue_v1_LS,SHB,60,24744,20.0
SHB__NWolfCreekblue_v1_LS_f58734.png,SHB__NWolfCreekblue_v1_LS,SHB,135,58734,20.0
SHB__NWolfCreekblue_v1_LS_f61302.png,SHB__NWolfCreekblue_v1_LS,SHB,140,61302,20.0
SHB__RedFoxLn_v1_LS_f57054.png,SHB__RedFoxLn_v1_LS,SHB,82,57054,20.0
SHW__Melvin_v1_LS_f5688.png,SHW__Melvin_v1_LS,SHW,4,5688,20.0
SHW__NBassett_v1_LS_f11178.png,SHW__NBassett_v1_LS,SHW,28,11178,20.0
SHW__NIron_v1_LS_f27972.png,SHW__NIron_v1_LS,SHW,61,27972,20.0
SHW__PleasantHick_v1_LS_f18504.png,SHW__PleasantHick_v1_LS,SHW,35,18504,20.0
SHW__PleasantHick_v1_LS_f30036.png,SHW__PleasantHick_v1_LS,SHW,64,30036,20.0
SHW__PleasantHick_v1_LS_f40962.png,SHW__PleasantHick_v1_LS,SHW,84,40962,20.0
SHW__PleasantHick_v1_LS_f47346.png,SHW__PleasantHick_v1_LS,SHW,99,47346,20.0
SHW__PleasantHick_v1_LS_f65856.png,SHW__PleasantHick_v1_LS,SHW,146,65856,20.0
SHW__Robinson_v1_LS_f894.png,SHW__Robinson_v1_LS,SHW,1,894,20.0
