video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
PleasantHick_SHW_01.18.2026_LS.mp4,140,64224,64302,1070.9,1072.2,1.3,6,64302,20.3,474,111,631,204
PleasantHick_SHW_01.18.2026_LS.mp4,141,64392,64422,1073.7,1074.2,0.5,2,64422,20.9,24,117,621,339
PleasantHick_SHW_01.18.2026_LS.mp4,142,64560,64638,1076.5,1077.8,1.3,3,64614,21.2,70,169,573,407
PleasantHick_SHW_01.18.2026_LS.mp4,143,65064,65208,1084.91,1087.31,2.4,16,65136,37.8,8,0,640,475
PleasantHick_SHW_01.18.2026_LS.mp4,144,65310,65376,1089.01,1090.11,1.1,4,65310,20.5,9,279,637,492
PleasantHick_SHW_01.18.2026_LS.mp4,145,65472,65724,1091.71,1095.91,4.2,23,65556,30.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,146,65802,65862,1097.21,1098.21,1.0,3,65856,20.0,105,423,568,504
PleasantHick_SHW_01.18.2026_LS.mp4,147,66024,66066,1100.92,1101.62,0.7,6,66024,20.2,49,87,579,512
PleasantHick_SHW_01.18.2026_LS.mp4,148,66540,66660,1109.52,1111.52,2.0,7,66540,21.2,41,76,622,342
PleasantHick_SHW_01.18.2026_LS.mp4,149,66882,66990,1115.22,1117.02,1.8,6,66924,20.2,24,120,615,384
PleasantHick_SHW_01.18.2026_LS.mp4,150,67104,67302,1118.92,1122.23,3.3,18,67182,24.5,0,0,640,128
PleasantHick_SHW_01.18.2026_LS.mp4,151,67572,67584,1126.73,1126.93,0.2,3,67578,20.1,87,333,402,445
PleasantHick_SHW_01.18.2026_LS.mp4,152,67860,67944,1131.53,1132.93,1.4,8,67878,22.4,20,13,589,287
PleasantHick_SHW_01.18.2026_LS.mp4,153,68028,68094,1134.33,1135.43,1.1,5,68088,21.1,3,16,627,322
PleasantHick_SHW_01.18.2026_LS.mp4,154,68250,68316,1138.03,1139.13,1.1,7,68250,21.1,11,8,634,494
PleasantHick_SHW_01.18.2026_LS.mp4,155,68394,68742,1140.43,1146.24,5.8,25,68508,22.2,0,8,640,496
