video,site,track_id,count,touches_n_deer,n_frames,span_s,mean_conf,topk_conf,mean_box_px
AquaCultureRd_TON_12.03.25_LS,TON,2260,0,0,4,0.12,0.033,0.033,1036.0
AquaCultureRd_TON_12.03.25_LS,TON,2261,0,0,2,0.07,0.0364,0.0364,912.1
AquaCultureRd_TON_12.03.25_LS,TON,2262,0,0,1,0.02,0.0481,0.0481,945.7
AquaCultureRd_TON_12.03.25_LS,TON,2263,0,0,1,0.02,0.1826,0.1826,882.3
AquaCultureRd_TON_12.03.25_LS,TON,2264,0,0,1,0.02,0.0366,0.0366,907.2
AquaCultureRd_TON_12.03.25_LS,TON,2265,0,0,1,0.02,0.1619,0.1619,942.6
AquaCultureRd_TON_12.03.25_LS,TON,2266,0,0,1,0.02,0.0324,0.0324,1075.1
AquaCultureRd_TON_12.03.25_LS,TON,2267,0,0,1,0.02,0.0256,0.0256,833.3
AquaCultureRd_TON_12.03.25_LS,TON,2268,0,0,1,0.02,0.0299,0.0299,884.0
AquaCultureRd_TON_12.03.25_LS,TON,2269,0,0,1,0.02,0.0384,0.0384,855.3
AquaCultureRd_TON_12.03.25_LS,TON,2270,0,0,1,0.02,0.0267,0.0267,1438.1
AquaCultureRd_TON_12.03.25_LS,TON,2271,0,0,2,0.07,0.1007,0.1007,745.4
AquaCultureRd_TON_12.03.25_LS,TON,2272,0,0,10,0.47,0.0336,0.0441,893.2
AquaCultureRd_TON_12.03.25_LS,TON,2273,0,0,2,0.02,0.0272,0.0272,235.7
AquaCultureRd_TON_12.03.25_LS,TON,2274,0,0,2,0.2,0.0319,0.0319,640.9
AquaCultureRd_TON_12.03.25_LS,TON,2275,0,0,1,0.02,0.0258,0.0258,997.2
AquaCultureRd_TON_12.03.25_LS,TON,2276,0,0,2,0.13,0.0222,0.0222,800.8
AquaCultureRd_TON_12.03.25_LS,TON,2277,0,0,2,0.03,0.0338,0.0338,1499.0
AquaCultureRd_TON_12.03.25_LS,TON,2278,0,0,1,0.02,0.0804,0.0804,846.1
AquaCultureRd_TON_12.03.25_LS,TON,2279,0,0,1,0.02,0.043,0.043,1156.5
AquaCultureRd_TON_12.03.25_LS,TON,2280,0,0,3,0.03,0.0446,0.0446,1076.1
AquaCultureRd_TON_12.03.25_LS,TON,2281,0,0,1,0.02,0.0204,0.0204,1203.0
AquaCultureRd_TON_12.03.25_LS,TON,2282,0,0,1,0.02,0.0207,0.0207,325.9
AquaCultureRd_TON_12.03.25_LS,TON,2283,0,0,1,0.02,0.0218,0.0218,1566.9
AquaCultureRd_TON_12.03.25_LS,TON,2284,0,0,2,0.02,0.0235,0.0235,1019.5
AquaCultureRd_TON_12.03.25_LS,TON,2285,0,0,5,0.03,0.0783,0.0783,629.1
AquaCultureRd_TON_12.03.25_LS,TON,2286,0,0,1,0.02,0.0354,0.0354,1943.7
AquaCultureRd_TON_12.03.25_LS,TON,2287,0,0,1,0.02,0.033,0.033,501.7
AquaCultureRd_TON_12.03.25_LS,TON,2288,0,0,2,0.1,0.0272,0.0272,915.2
AquaCultureRd_TON_12.03.25_LS,TON,2289,0,0,1,0.02,0.0673,0.0673,510.3
AquaCultureRd_TON_12.03.25_LS,TON,2290,0,0,3,0.15,0.0553,0.0553,993.7
AquaCultureRd_TON_12.03.25_LS,TON,2291,0,0,2,0.02,0.0224,0.0224,322.8
AquaCultureRd_TON_12.03.25_LS,TON,2292,0,0,3,0.15,0.049,0.049,588.4
AquaCultureRd_TON_12.03.25_LS,TON,2293,0,0,2,0.05,0.0832,0.0832,1939.0
AquaCultureRd_TON_12.03.25_LS,TON,2294,0,0,2,0.18,0.0382,0.0382,359.7
AquaCultureRd_TON_12.03.25_LS,TON,2295,0,0,4,0.23,0.0333,0.0333,403.7
AquaCultureRd_TON_12.03.25_LS,TON,2296,0,0,1,0.02,0.0229,0.0229,761.8
AquaCultureRd_TON_12.03.25_LS,TON,2297,0,0,12,0.27,0.0509,0.0824,3848.3
AquaCultureRd_TON_12.03.25_LS,TON,2298,0,0,3,0.07,0.0779,0.0779,3768.5
AquaCultureRd_TON_12.03.25_LS,TON,2299,0,0,8,0.03,0.0356,0.042,245.1
AquaCultureRd_TON_12.03.25_LS,TON,2300,0,0,26,0.68,0.0613,0.1462,373.7
AquaCultureRd_TON_12.03.25_LS,TON,2301,0,0,4,0.2,0.0532,0.0532,395.3
AquaCultureRd_TON_12.03.25_LS,TON,2302,0,0,1,0.02,0.0405,0.0405,242.1
AquaCultureRd_TON_12.03.25_LS,TON,2303,0,0,3,0.03,0.0261,0.0261,305.5
AquaCultureRd_TON_12.03.25_LS,TON,2304,0,0,1,0.02,0.0597,0.0597,412.0
AquaCultureRd_TON_12.03.25_LS,TON,2305,0,0,5,0.17,0.0452,0.0452,332.8
AquaCultureRd_TON_12.03.25_LS,TON,2306,0,0,2,0.03,0.0379,0.0379,617.9
AquaCultureRd_TON_12.03.25_LS,TON,2307,0,0,1,0.02,0.0234,0.0234,1073.7
AquaCultureRd_TON_12.03.25_LS,TON,2308,0,0,1,0.02,0.1108,0.1108,538.3
AquaCultureRd_TON_12.03.25_LS,TON,2309,0,0,1,0.02,0.0264,0.0264,1063.7
AquaCultureRd_TON_12.03.25_LS,TON,2310,0,0,1,0.02,0.0201,0.0201,2010.5
AquaCultureRd_TON_12.03.25_LS,TON,2311,0,0,17,0.82,0.0774,0.1611,686.7
AquaCultureRd_TON_12.03.25_LS,TON,2312,0,0,3,0.08,0.0552,0.0552,557.2
AquaCultureRd_TON_12.03.25_LS,TON,2313,0,0,1,0.02,0.1101,0.1101,392.7
AquaCultureRd_TON_12.03.25_LS,TON,2314,0,0,1,0.02,0.0938,0.0938,556.0
AquaCultureRd_TON_12.03.25_LS,TON,2315,0,0,3,0.03,0.1209,0.1209,901.6
AquaCultureRd_TON_12.03.25_LS,TON,2316,0,0,1,0.02,0.3751,0.3751,436.2
AquaCultureRd_TON_12.03.25_LS,TON,2317,0,0,2,0.03,0.0605,0.0605,340.3
AquaCultureRd_TON_12.03.25_LS,TON,2318,0,0,1,0.02,0.0583,0.0583,778.0
AquaCultureRd_TON_12.03.25_LS,TON,2319,0,0,3,0.03,0.1282,0.1282,490.4
AquaCultureRd_TON_12.03.25_LS,TON,2320,0,0,1,0.02,0.0585,0.0585,718.4
AquaCultureRd_TON_12.03.25_LS,TON,2321,0,0,1,0.02,0.0289,0.0289,454.1
AquaCultureRd_TON_12.03.25_LS,TON,2322,0,0,1,0.02,0.0498,0.0498,1221.6
AquaCultureRd_TON_12.03.25_LS,TON,2323,0,0,2,0.02,0.0498,0.0498,1067.6
AquaCultureRd_TON_12.03.25_LS,TON,2324,0,0,1,0.02,0.0212,0.0212,779.1
AquaCultureRd_TON_12.03.25_LS,TON,2325,0,0,1,0.02,0.0236,0.0236,383.3
AquaCultureRd_TON_12.03.25_LS,TON,2326,0,0,1,0.02,0.0842,0.0842,4713.6
AquaCultureRd_TON_12.03.25_LS,TON,2327,0,0,1,0.02,0.0205,0.0205,191.2
AquaCultureRd_TON_12.03.25_LS,TON,2328,0,0,2,0.03,0.058,0.058,622.7
AquaCultureRd_TON_12.03.25_LS,TON,2329,0,0,39,0.93,0.0712,0.2303,826.5
AquaCultureRd_TON_12.03.25_LS,TON,2330,0,0,5,0.02,0.0582,0.0582,531.4
AquaCultureRd_TON_12.03.25_LS,TON,2331,0,0,23,1.18,0.0762,0.1858,817.1
AquaCultureRd_TON_12.03.25_LS,TON,2332,0,0,3,0.07,0.0634,0.0634,550.3
AquaCultureRd_TON_12.03.25_LS,TON,2333,0,0,13,0.28,0.0455,0.075,641.6
AquaCultureRd_TON_12.03.25_LS,TON,2334,0,0,2,0.02,0.0267,0.0267,486.6
AquaCultureRd_TON_12.03.25_LS,TON,2335,0,0,5,0.28,0.0631,0.0631,793.7
AquaCultureRd_TON_12.03.25_LS,TON,2336,0,0,2,0.03,0.0695,0.0695,624.8
AquaCultureRd_TON_12.03.25_LS,TON,2337,0,0,1,0.02,0.036,0.036,543.8
AquaCultureRd_TON_12.03.25_LS,TON,2338,0,0,2,0.03,0.0495,0.0495,835.4
AquaCultureRd_TON_12.03.25_LS,TON,2339,0,0,1,0.02,0.026,0.026,383.6
AquaCultureRd_TON_12.03.25_LS,TON,2340,0,0,2,0.15,0.0252,0.0252,922.8
AquaCultureRd_TON_12.03.25_LS,TON,2341,0,0,1,0.02,0.0221,0.0221,1050.7
AquaCultureRd_TON_12.03.25_LS,TON,2342,0,0,2,0.08,0.063,0.063,661.0
AquaCultureRd_TON_12.03.25_LS,TON,2343,0,0,1,0.02,0.1647,0.1647,434.9
AquaCultureRd_TON_12.03.25_LS,TON,2344,0,0,1,0.02,0.0253,0.0253,815.3
AquaCultureRd_TON_12.03.25_LS,TON,2345,0,0,1,0.02,0.0351,0.0351,522.6
AquaCultureRd_TON_12.03.25_LS,TON,2346,0,0,3,0.2,0.0331,0.0331,941.2
AquaCultureRd_TON_12.03.25_LS,TON,2347,0,0,7,0.67,0.0361,0.0418,809.0
AquaCultureRd_TON_12.03.25_LS,TON,2348,0,0,8,0.22,0.3025,0.45,675.6
AquaCultureRd_TON_12.03.25_LS,TON,2349,0,0,2,0.12,0.0258,0.0258,685.4
AquaCultureRd_TON_12.03.25_LS,TON,2350,0,0,7,0.1,0.0634,0.0789,659.2
AquaCultureRd_TON_12.03.25_LS,TON,2351,0,0,1,0.02,0.0201,0.0201,612.3
AquaCultureRd_TON_12.03.25_LS,TON,2352,0,0,5,0.08,0.0323,0.0323,716.8
AquaCultureRd_TON_12.03.25_LS,TON,2353,0,0,1,0.02,0.0304,0.0304,162.2
AquaCultureRd_TON_12.03.25_LS,TON,2354,0,0,2,0.05,0.0892,0.0892,455.1
AquaCultureRd_TON_12.03.25_LS,TON,2355,0,0,2,0.13,0.0359,0.0359,1142.2
AquaCultureRd_TON_12.03.25_LS,TON,2356,0,0,1,0.02,0.0299,0.0299,5170.8
AquaCultureRd_TON_12.03.25_LS,TON,2357,0,0,6,0.62,0.1799,0.2091,1807.8
AquaCultureRd_TON_12.03.25_LS,TON,2358,0,0,1,0.02,0.1179,0.1179,218.2
AquaCultureRd_TON_12.03.25_LS,TON,2359,0,0,1,0.02,0.0224,0.0224,617.5
AquaCultureRd_TON_12.03.25_LS,TON,2360,0,0,4,0.07,0.0521,0.0521,1972.7
AquaCultureRd_TON_12.03.25_LS,TON,2361,0,0,3,0.05,0.0231,0.0231,756.4
AquaCultureRd_TON_12.03.25_LS,TON,2362,0,0,2,0.02,0.0469,0.0469,500.3
AquaCultureRd_TON_12.03.25_LS,TON,2363,0,0,1,0.02,0.0494,0.0494,312.4
AquaCultureRd_TON_12.03.25_LS,TON,2364,0,0,21,1.17,0.0534,0.1045,515.3
AquaCultureRd_TON_12.03.25_LS,TON,2365,0,0,6,0.2,0.0858,0.0986,593.0
AquaCultureRd_TON_12.03.25_LS,TON,2366,0,0,1,0.02,0.0252,0.0252,238.5
AquaCultureRd_TON_12.03.25_LS,TON,2367,0,0,4,0.1,0.0562,0.0562,670.4
AquaCultureRd_TON_12.03.25_LS,TON,2368,0,0,1,0.02,0.0955,0.0955,632.0
AquaCultureRd_TON_12.03.25_LS,TON,2369,0,0,32,1.02,0.0546,0.1256,544.5
AquaCultureRd_TON_12.03.25_LS,TON,2370,0,0,48,2.07,0.0595,0.1659,559.2
AquaCultureRd_TON_12.03.25_LS,TON,2371,0,0,1,0.02,0.0541,0.0541,513.9
AquaCultureRd_TON_12.03.25_LS,TON,2372,0,0,1,0.02,0.045,0.045,442.4
AquaCultureRd_TON_12.03.25_LS,TON,2373,0,0,15,1.07,0.0445,0.0675,457.9
AquaCultureRd_TON_12.03.25_LS,TON,2374,0,0,1,0.02,0.0246,0.0246,234.8
AquaCultureRd_TON_12.03.25_LS,TON,2375,0,0,1,0.02,0.0367,0.0367,449.4
AquaCultureRd_TON_12.03.25_LS,TON,2376,0,0,1,0.02,0.023,0.023,270.4
AquaCultureRd_TON_12.03.25_LS,TON,2377,0,0,3,0.07,0.0275,0.0275,381.9
AquaCultureRd_TON_12.03.25_LS,TON,2378,0,0,43,0.8,0.0998,0.2541,2874.9
AquaCultureRd_TON_12.03.25_LS,TON,2379,0,0,1,0.02,0.2402,0.2402,2820.7
AquaCultureRd_TON_12.03.25_LS,TON,2380,0,0,3,0.25,0.0533,0.0533,475.9
AquaCultureRd_TON_12.03.25_LS,TON,2381,0,0,22,0.77,0.0369,0.0591,552.3
AquaCultureRd_TON_12.03.25_LS,TON,2382,0,0,1,0.02,0.0435,0.0435,2503.7
AquaCultureRd_TON_12.03.25_LS,TON,2383,0,0,30,1.97,0.0431,0.0872,699.0
AquaCultureRd_TON_12.03.25_LS,TON,2384,0,0,11,0.33,0.0455,0.0644,481.4
AquaCultureRd_TON_12.03.25_LS,TON,2385,0,0,14,0.58,0.0558,0.0996,363.0
AquaCultureRd_TON_12.03.25_LS,TON,2386,0,0,7,0.13,0.0385,0.0451,186.1
AquaCultureRd_TON_12.03.25_LS,TON,2387,0,0,1,0.02,0.103,0.103,175.7
AquaCultureRd_TON_12.03.25_LS,TON,2388,0,0,1,0.02,0.0216,0.0216,215.6
AquaCultureRd_TON_12.03.25_LS,TON,2389,0,0,2,0.07,0.0518,0.0518,645.1
AquaCultureRd_TON_12.03.25_LS,TON,2390,0,0,1,0.02,0.0489,0.0489,331.1
AquaCultureRd_TON_12.03.25_LS,TON,2391,0,0,1,0.02,0.0238,0.0238,412.9
AquaCultureRd_TON_12.03.25_LS,TON,2392,0,0,1,0.02,0.0566,0.0566,221.5
AquaCultureRd_TON_12.03.25_LS,TON,2393,0,0,1,0.02,0.0633,0.0633,653.0
AquaCultureRd_TON_12.03.25_LS,TON,2394,0,0,1,0.02,0.12,0.12,349.3
AquaCultureRd_TON_12.03.25_LS,TON,2395,0,0,2,0.03,0.0631,0.0631,363.0
AquaCultureRd_TON_12.03.25_LS,TON,2396,0,0,10,0.2,0.1308,0.2168,736.2
AquaCultureRd_TON_12.03.25_LS,TON,2397,0,0,1,0.02,0.029,0.029,972.6
AquaCultureRd_TON_12.03.25_LS,TON,2398,0,0,3,0.12,0.0488,0.0488,413.5
AquaCultureRd_TON_12.03.25_LS,TON,2399,0,0,1,0.02,0.0242,0.0242,319.6
AquaCultureRd_TON_12.03.25_LS,TON,2400,0,0,1,0.02,0.0597,0.0597,1600.3
AquaCultureRd_TON_12.03.25_LS,TON,2401,0,0,1,0.02,0.2208,0.2208,698.6
AquaCultureRd_TON_12.03.25_LS,TON,2402,0,0,4,0.05,0.1148,0.1148,360.4
AquaCultureRd_TON_12.03.25_LS,TON,2403,0,0,1,0.02,0.0215,0.0215,3063.7
AquaCultureRd_TON_12.03.25_LS,TON,2404,0,0,1,0.02,0.1171,0.1171,1560.1
AquaCultureRd_TON_12.03.25_LS,TON,2405,0,0,6,0.05,0.0327,0.0348,195.3
AquaCultureRd_TON_12.03.25_LS,TON,2406,0,0,1,0.02,0.0272,0.0272,488.8
AquaCultureRd_TON_12.03.25_LS,TON,2407,0,0,1,0.02,0.0359,0.0359,201.8
AquaCultureRd_TON_12.03.25_LS,TON,2408,0,0,1,0.02,0.0305,0.0305,8557.3
AquaCultureRd_TON_12.03.25_LS,TON,2409,0,0,1,0.02,0.0347,0.0347,779.9
AquaCultureRd_TON_12.03.25_LS,TON,2410,0,0,3,0.15,0.0322,0.0322,437.6
AquaCultureRd_TON_12.03.25_LS,TON,2411,0,0,6,0.12,0.1175,0.1309,289.0
AquaCultureRd_TON_12.03.25_LS,TON,2412,0,0,1,0.02,0.0469,0.0469,520.7
AquaCultureRd_TON_12.03.25_LS,TON,2413,0,0,7,0.27,0.0622,0.0765,237.2
AquaCultureRd_TON_12.03.25_LS,TON,2414,0,0,2,0.03,0.1877,0.1877,212.0
AquaCultureRd_TON_12.03.25_LS,TON,2415,0,0,5,0.1,0.1263,0.1263,215.3
AquaCultureRd_TON_12.03.25_LS,TON,2416,0,0,1,0.02,0.0209,0.0209,293.7
AquaCultureRd_TON_12.03.25_LS,TON,2417,0,0,1,0.02,0.0464,0.0464,258.2
AquaCultureRd_TON_12.03.25_LS,TON,2418,0,0,10,0.07,0.0248,0.0285,302.5
AquaCultureRd_TON_12.03.25_LS,TON,2419,0,0,1,0.02,0.0295,0.0295,5916.2
AquaCultureRd_TON_12.03.25_LS,TON,2420,0,0,6,0.48,0.042,0.0459,321.1
AquaCultureRd_TON_12.03.25_LS,TON,2421,0,0,13,0.37,0.0594,0.1086,438.7
AquaCultureRd_TON_12.03.25_LS,TON,2422,0,0,1,0.02,0.0225,0.0225,987.0
AquaCultureRd_TON_12.03.25_LS,TON,2423,0,0,1,0.02,0.0922,0.0922,2374.4
AquaCultureRd_TON_12.03.25_LS,TON,2424,0,0,2,0.05,0.0326,0.0326,254.2
AquaCultureRd_TON_12.03.25_LS,TON,2425,0,0,3,0.32,0.0358,0.0358,877.2
AquaCultureRd_TON_12.03.25_LS,TON,2426,0,0,2,0.22,0.0321,0.0321,880.6
AquaCultureRd_TON_12.03.25_LS,TON,2427,0,0,3,0.05,0.105,0.105,1268.3
AquaCultureRd_TON_12.03.25_LS,TON,2428,0,0,5,0.08,0.0338,0.0338,808.9
AquaCultureRd_TON_12.03.25_LS,TON,2429,0,0,6,0.12,0.0572,0.0635,678.3
AquaCultureRd_TON_12.03.25_LS,TON,2430,0,0,2,0.03,0.0437,0.0437,617.0
AquaCultureRd_TON_12.03.25_LS,TON,2431,0,0,2,0.13,0.0555,0.0555,1952.0
AquaCultureRd_TON_12.03.25_LS,TON,2432,0,0,1,0.02,0.0907,0.0907,381.1
AquaCultureRd_TON_12.03.25_LS,TON,2433,0,0,4,0.53,0.0455,0.0455,763.1
AquaCultureRd_TON_12.03.25_LS,TON,2434,0,0,1,0.02,0.025,0.025,256.5
AquaCultureRd_TON_12.03.25_LS,TON,2435,0,0,4,0.57,0.0297,0.0297,295.5
AquaCultureRd_TON_12.03.25_LS,TON,2436,0,0,1,0.02,0.0209,0.0209,823.6
AquaCultureRd_TON_12.03.25_LS,TON,2437,0,0,1,0.02,0.0292,0.0292,296.1
AquaCultureRd_TON_12.03.25_LS,TON,2438,0,0,1,0.02,0.041,0.041,323.3
AquaCultureRd_TON_12.03.25_LS,TON,2439,0,0,1,0.02,0.0391,0.0391,256.6
AquaCultureRd_TON_12.03.25_LS,TON,2440,0,0,4,0.02,0.0257,0.0257,255.6
AquaCultureRd_TON_12.03.25_LS,TON,2441,0,0,1,0.02,0.1136,0.1136,180.4
AquaCultureRd_TON_12.03.25_LS,TON,2442,0,0,1,0.02,0.0369,0.0369,534.4
AquaCultureRd_TON_12.03.25_LS,TON,2443,0,0,1,0.02,0.075,0.075,207.5
AquaCultureRd_TON_12.03.25_LS,TON,2444,0,0,1,0.02,0.0681,0.0681,193.5
AquaCultureRd_TON_12.03.25_LS,TON,2445,0,0,1,0.02,0.0408,0.0408,3552.4
AquaCultureRd_TON_12.03.25_LS,TON,2446,0,0,1,0.02,0.021,0.021,141.0
AquaCultureRd_TON_12.03.25_LS,TON,2447,0,0,2,0.03,0.0209,0.0209,864.6
AquaCultureRd_TON_12.03.25_LS,TON,2448,0,0,1,0.02,0.0544,0.0544,286.9
AquaCultureRd_TON_12.03.25_LS,TON,2449,0,0,2,0.03,0.0322,0.0322,335.6
AquaCultureRd_TON_12.03.25_LS,TON,2450,0,0,1,0.02,0.0377,0.0377,537.6
AquaCultureRd_TON_12.03.25_LS,TON,2451,0,0,1,0.02,0.0361,0.0361,444.3
AquaCultureRd_TON_12.03.25_LS,TON,2452,0,0,1,0.02,0.047,0.047,4032.2
AquaCultureRd_TON_12.03.25_LS,TON,2453,0,0,1,0.02,0.1725,0.1725,5729.3
AquaCultureRd_TON_12.03.25_LS,TON,2454,0,0,8,0.35,0.033,0.04,169.4
AquaCultureRd_TON_12.03.25_LS,TON,2455,0,0,13,0.07,0.0383,0.0557,338.7
AquaCultureRd_TON_12.03.25_LS,TON,2456,0,0,10,0.12,0.1067,0.1706,421.8
AquaCultureRd_TON_12.03.25_LS,TON,2457,0,0,1,0.02,0.06,0.06,403.0
AquaCultureRd_TON_12.03.25_LS,TON,2458,0,0,3,0.05,0.0298,0.0298,951.5
AquaCultureRd_TON_12.03.25_LS,TON,2459,0,0,1,0.02,0.0398,0.0398,263.1
AquaCultureRd_TON_12.03.25_LS,TON,2460,0,0,1,0.02,0.0218,0.0218,237.1
AquaCultureRd_TON_12.03.25_LS,TON,2461,0,0,1,0.02,0.0211,0.0211,740.5
AquaCultureRd_TON_12.03.25_LS,TON,2462,0,0,1,0.02,0.0361,0.0361,608.1
AquaCultureRd_TON_12.03.25_LS,TON,2463,0,0,1,0.02,0.0224,0.0224,317.9
AquaCultureRd_TON_12.03.25_LS,TON,2464,0,0,1,0.02,0.0203,0.0203,522.1
AquaCultureRd_TON_12.03.25_LS,TON,2465,0,0,317,1.32,0.0567,0.1854,229.6
AquaCultureRd_TON_12.03.25_LS,TON,2466,0,0,112,1.1,0.0509,0.1328,239.8
AquaCultureRd_TON_12.03.25_LS,TON,2467,0,0,18,0.32,0.0415,0.0668,224.1
AquaCultureRd_TON_12.03.25_LS,TON,2468,0,0,122,1.05,0.0426,0.106,201.8
AquaCultureRd_TON_12.03.25_LS,TON,2469,0,0,1,0.02,0.0205,0.0205,202.0
AquaCultureRd_TON_12.03.25_LS,TON,2470,0,0,27,0.4,0.0475,0.0899,230.3
AquaCultureRd_TON_12.03.25_LS,TON,2471,0,0,6,0.48,0.0398,0.0431,193.8
AquaCultureRd_TON_12.03.25_LS,TON,2472,0,0,1,0.02,0.0236,0.0236,226.8
AquaCultureRd_TON_12.03.25_LS,TON,2473,0,0,1,0.02,0.0206,0.0206,251.2
AquaCultureRd_TON_12.03.25_LS,TON,2474,0,0,9,0.1,0.0518,0.0674,224.6
AquaCultureRd_TON_12.03.25_LS,TON,2475,0,0,2,0.02,0.0335,0.0335,227.6
AquaCultureRd_TON_12.03.25_LS,TON,2476,0,0,1,0.02,0.0375,0.0375,404.7
AquaCultureRd_TON_12.03.25_LS,TON,2477,0,0,35,0.48,0.0534,0.1271,260.0
AquaCultureRd_TON_12.03.25_LS,TON,2478,0,0,9,0.05,0.0461,0.0628,311.2
AquaCultureRd_TON_12.03.25_LS,TON,2479,0,0,5,0.33,0.064,0.064,367.0
AquaCultureRd_TON_12.03.25_LS,TON,2480,0,0,1,0.02,0.0269,0.0269,250.1
AquaCultureRd_TON_12.03.25_LS,TON,2481,0,0,16,0.25,0.0785,0.173,208.5
AquaCultureRd_TON_12.03.25_LS,TON,2482,0,0,1,0.02,0.0262,0.0262,149.7
AquaCultureRd_TON_12.03.25_LS,TON,2483,0,0,8,0.57,0.0504,0.0659,818.8
AquaCultureRd_TON_12.03.25_LS,TON,2484,0,0,2,0.03,0.0312,0.0312,412.7
AquaCultureRd_TON_12.03.25_LS,TON,2485,0,0,15,0.8,0.0386,0.0653,258.4
AquaCultureRd_TON_12.03.25_LS,TON,2486,0,0,4,0.07,0.0533,0.0533,181.4
AquaCultureRd_TON_12.03.25_LS,TON,2487,0,0,17,0.9,0.1301,0.2289,926.9
AquaCultureRd_TON_12.03.25_LS,TON,2488,0,0,2,0.05,0.0362,0.0362,444.6
AquaCultureRd_TON_12.03.25_LS,TON,2489,0,0,1,0.02,0.0543,0.0543,1053.0
AquaCultureRd_TON_12.03.25_LS,TON,2490,0,0,1,0.02,0.05,0.05,298.5
AquaCultureRd_TON_12.03.25_LS,TON,2491,0,0,2,0.03,0.0444,0.0444,525.1
AquaCultureRd_TON_12.03.25_LS,TON,2492,0,0,1,0.02,0.0567,0.0567,742.5
AquaCultureRd_TON_12.03.25_LS,TON,2493,0,0,1,0.02,0.0339,0.0339,419.6
AquaCultureRd_TON_12.03.25_LS,TON,2494,0,0,4,0.37,0.0292,0.0292,423.2
AquaCultureRd_TON_12.03.25_LS,TON,2495,0,0,1,0.02,0.0336,0.0336,424.2
AquaCultureRd_TON_12.03.25_LS,TON,2496,0,0,2,0.03,0.0585,0.0585,1090.0
AquaCultureRd_TON_12.03.25_LS,TON,2497,0,0,1,0.02,0.0878,0.0878,1001.2
AquaCultureRd_TON_12.03.25_LS,TON,2498,0,0,2,0.05,0.065,0.065,653.6
AquaCultureRd_TON_12.03.25_LS,TON,2499,0,0,1,0.02,0.0378,0.0378,1023.4
AquaCultureRd_TON_12.03.25_LS,TON,2500,0,0,7,0.12,0.1298,0.1718,1873.8
AquaCultureRd_TON_12.03.25_LS,TON,2501,0,0,1,0.02,0.0234,0.0234,250.8
AquaCultureRd_TON_12.03.25_LS,TON,2502,0,0,1,0.02,0.0278,0.0278,1530.5
AquaCultureRd_TON_12.03.25_LS,TON,2503,0,0,6,0.05,0.0464,0.0499,442.2
AquaCultureRd_TON_12.03.25_LS,TON,2504,0,0,2,0.22,0.0275,0.0275,493.6
AquaCultureRd_TON_12.03.25_LS,TON,2505,0,0,22,0.47,0.0987,0.2263,452.4
AquaCultureRd_TON_12.03.25_LS,TON,2506,0,0,1,0.02,0.0237,0.0237,291.9
AquaCultureRd_TON_12.03.25_LS,TON,2507,0,0,7,0.35,0.1062,0.1359,3028.0
AquaCultureRd_TON_12.03.25_LS,TON,2508,0,0,7,0.1,0.0639,0.0809,2460.2
AquaCultureRd_TON_12.03.25_LS,TON,2509,0,0,4,0.12,0.0472,0.0472,144.9
AquaCultureRd_TON_12.03.25_LS,TON,2510,0,0,1,0.02,0.0249,0.0249,442.1
AquaCultureRd_TON_12.03.25_LS,TON,2511,0,0,3,0.03,0.0365,0.0365,307.9
AquaCultureRd_TON_12.03.25_LS,TON,2512,0,0,2,0.03,0.0422,0.0422,527.3
AquaCultureRd_TON_12.03.25_LS,TON,2513,0,0,1,0.02,0.0212,0.0212,387.1
AquaCultureRd_TON_12.03.25_LS,TON,2514,0,0,5,0.23,0.0344,0.0344,432.7
AquaCultureRd_TON_12.03.25_LS,TON,2515,0,0,1,0.02,0.0209,0.0209,155.9
AquaCultureRd_TON_12.03.25_LS,TON,2516,0,0,3,0.08,0.0325,0.0325,789.4
AquaCultureRd_TON_12.03.25_LS,TON,2517,0,0,1,0.02,0.0502,0.0502,337.1
AquaCultureRd_TON_12.03.25_LS,TON,2518,0,0,2,0.03,0.0442,0.0442,333.9
AquaCultureRd_TON_12.03.25_LS,TON,2519,0,0,1,0.02,0.0239,0.0239,426.9
AquaCultureRd_TON_12.03.25_LS,TON,2520,0,0,10,0.5,0.0578,0.0865,871.3
AquaCultureRd_TON_12.03.25_LS,TON,2521,0,0,9,0.52,0.0501,0.0694,402.1
AquaCultureRd_TON_12.03.25_LS,TON,2522,0,0,1,0.02,0.0247,0.0247,393.1
AquaCultureRd_TON_12.03.25_LS,TON,2523,0,0,1,0.02,0.2888,0.2888,615.3
AquaCultureRd_TON_12.03.25_LS,TON,2524,0,0,4,0.18,0.0277,0.0277,278.1
AquaCultureRd_TON_12.03.25_LS,TON,2525,0,0,11,0.27,0.0447,0.0637,667.0
AquaCultureRd_TON_12.03.25_LS,TON,2526,0,0,3,0.17,0.0327,0.0327,494.3
AquaCultureRd_TON_12.03.25_LS,TON,2527,0,0,1,0.02,0.0231,0.0231,659.0
AquaCultureRd_TON_12.03.25_LS,TON,2528,0,0,1,0.02,0.0412,0.0412,1203.7
AquaCultureRd_TON_12.03.25_LS,TON,2529,0,0,1,0.02,0.0406,0.0406,2994.8
AquaCultureRd_TON_12.03.25_LS,TON,2530,0,0,1,0.02,0.031,0.031,533.1
AquaCultureRd_TON_12.03.25_LS,TON,2531,0,0,1,0.02,0.0237,0.0237,371.9
AquaCultureRd_TON_12.03.25_LS,TON,2532,0,0,1,0.02,0.0241,0.0241,1074.0
