frame,time_s,n_blobs,peak_score
7020,117.0,42,29.7
7026,117.1,40,30.4
7032,117.2,47,34.7
7038,117.3,47,31.0
7044,117.4,49,32.1
7050,117.5,39,30.7
7056,117.6,41,26.1
7062,117.7,48,27.2
7068,117.8,55,29.8
7074,117.9,47,31.4
7080,118.0,45,30.4
7086,118.1,47,30.4
7092,118.2,52,25.5
7098,118.3,53,28.4
7104,118.4,44,32.5
7110,118.5,26,25.8
7116,118.6,32,30.2
7122,118.7,28,28.6
7128,118.8,26,26.0
7134,118.9,20,26.4
7140,119.0,31,28.8
7146,119.1,25,24.4
7152,119.2,25,24.4
7158,119.3,28,25.1
7164,119.4,20,25.3
7170,119.5,22,28.4
7176,119.6,20,24.8
7182,119.7,19,29.2
7188,119.8,15,24.5
7194,119.9,18,25.0
7200,120.0,15,23.3
7206,120.1,16,25.3
7212,120.2,9,22.6
7218,120.3,8,24.6
7224,120.4,8,23.4
7230,120.5,8,21.8
7236,120.6,7,23.3
7242,120.7,5,20.9
7248,120.8,7,24.0
7254,120.9,4,22.8
7260,121.0,5,20.5
7266,121.1,2,19.7
7272,121.2,1,22.0
7278,121.3,1,20.6
7284,121.4,3,21.4
7326,122.1,1,20.6
7338,122.3,1,20.1
7356,122.6,1,19.5
7362,122.7,1,20.0
7380,123.0,1,22.3
7386,123.1,3,21.3
7392,123.2,4,21.6
7398,123.3,2,23.4
7404,123.4,6,23.1
7410,123.5,8,23.5
7416,123.6,6,25.0
7422,123.7,9,25.4
7428,123.8,6,24.3
7434,123.9,9,25.9
7440,124.0,23,25.6
7446,124.1,31,24.7
7452,124.2,20,25.5
7458,124.3,17,23.2
7464,124.4,16,24.3
7470,124.5,23,24.9
7476,124.6,21,24.1
7482,124.7,23,23.6
7488,124.8,23,26.6
7494,124.9,24,24.8
7500,125.0,38,26.4
7506,125.1,37,26.0
7512,125.2,28,23.7
7518,125.3,36,23.9
7524,125.4,33,24.6
7530,125.5,34,24.6
7536,125.6,43,24.6
7542,125.7,44,26.5
7548,125.8,46,25.6
7554,125.9,51,26.2
7560,126.0,58,28.8
7566,126.1,47,26.6
7572,126.2,37,27.5
7578,126.3,47,26.5
7584,126.4,51,28.2
7590,126.5,56,26.8
7596,126.6,53,27.4
7602,126.7,42,25.3
7608,126.8,47,28.5
7614,126.9,36,25.3
7620,127.0,45,25.1
7626,127.1,27,24.9
7632,127.2,27,24.5
7638,127.3,29,25.6
7644,127.4,14,24.0
7650,127.5,9,23.9
7656,127.6,12,24.4
7662,127.7,8,24.2
7668,127.8,7,25.5
7674,127.9,5,23.7
