frame,time_s,n_blobs,peak_score
5106,85.1,254,39.8
5112,85.2,248,47.8
5118,85.3,334,39.5
5124,85.4,350,43.8
5130,85.5,285,37.0
5136,85.6,164,38.6
5142,85.7,106,43.5
5148,85.8,63,35.2
5154,85.9,49,33.8
5160,86.0,51,35.1
5166,86.1,56,32.1
5172,86.2,54,32.5
5178,86.3,43,37.1
5184,86.4,93,36.3
5190,86.5,86,37.9
5196,86.6,46,33.5
5202,86.7,56,36.4
5208,86.8,32,33.3
5214,86.9,67,32.3
5220,87.0,67,44.2
5226,87.1,83,39.6
5232,87.2,68,33.9
5238,87.3,64,37.6
5244,87.4,51,46.1
5250,87.5,77,38.8
5256,87.6,37,39.6
5262,87.7,380,37.5
5268,87.8,335,38.0
5274,87.9,444,36.9
5280,88.0,299,42.2
5286,88.1,340,39.7
5292,88.2,82,40.7
5298,88.3,40,43.5
5304,88.4,47,46.7
5310,88.5,31,40.7
5316,88.6,36,37.5
5322,88.7,41,41.0
5328,88.8,38,40.4
5334,88.9,29,37.4
5340,89.0,38,37.5
5346,89.1,35,42.2
5352,89.2,31,38.2
5358,89.3,57,41.8
5364,89.4,72,41.0
5370,89.5,72,41.6
5376,89.6,77,39.5
5382,89.7,85,40.1
5388,89.8,40,31.9
5394,89.9,135,40.3
5400,90.0,170,41.0
5406,90.1,173,36.3
5412,90.2,272,40.5
5418,90.3,155,42.2
5424,90.4,154,42.5
5430,90.5,220,33.6
5436,90.6,111,42.6
5442,90.7,32,36.7
5448,90.8,44,38.6
5454,90.9,43,44.6
5460,91.0,35,41.0
5466,91.1,31,42.6
5472,91.2,35,42.4
5478,91.3,40,38.9
5484,91.4,32,38.1
5490,91.5,35,44.4
5496,91.6,41,42.1
5502,91.7,29,42.8
5508,91.8,25,55.5
5514,91.9,14,40.5
5520,92.0,9,46.6
5526,92.1,15,36.0
5532,92.2,17,32.0
5538,92.3,15,47.8
5544,92.4,21,30.8
5550,92.5,25,31.5
5556,92.6,27,38.0
5562,92.7,24,37.1
5568,92.8,26,36.6
5574,92.9,21,34.1
5580,93.0,19,38.5
5586,93.1,27,41.6
5592,93.2,26,31.5
5598,93.3,36,39.4
5604,93.4,28,42.3
5610,93.5,34,38.1
5616,93.6,38,45.0
5622,93.7,28,35.6
5628,93.8,37,44.1
5634,93.9,49,37.3
5640,94.0,47,40.9
5646,94.1,45,35.8
5652,94.2,34,35.4
5658,94.3,27,39.3
5664,94.4,42,46.4
5670,94.5,39,48.1
5676,94.6,40,36.7
5682,94.7,33,36.1
5688,94.8,31,38.8
5694,94.9,32,37.8
5700,95.0,34,36.1
5706,95.1,36,33.0
5712,95.2,34,40.5
5718,95.3,37,41.0
5724,95.4,37,33.4
5730,95.5,36,43.8
5736,95.6,39,39.7
5742,95.7,33,35.7
5748,95.8,41,38.1
5754,95.9,61,34.2
5760,96.0,29,33.1
5766,96.1,18,37.3
5772,96.2,29,39.1
5778,96.3,34,40.1
5784,96.4,34,34.4
5790,96.5,49,38.8
5796,96.6,38,32.4
5802,96.7,51,30.3
5808,96.8,49,31.5
5814,96.9,44,31.6
5820,97.0,62,36.2
5826,97.1,33,35.4
5832,97.2,43,38.2
5838,97.3,39,33.9
5844,97.4,48,35.0
5850,97.5,46,31.3
5856,97.6,63,34.6
5862,97.7,38,46.6
5868,97.8,44,30.6
5874,97.9,52,39.4
5880,98.0,49,31.9
5886,98.1,36,31.5
5892,98.2,31,28.9
5898,98.3,21,30.9
5904,98.4,13,26.7
5910,98.5,21,28.6
5916,98.6,16,32.9
5922,98.7,15,28.0
5928,98.8,18,25.1
5934,98.9,26,32.3
5940,99.0,23,34.2
5946,99.1,22,33.7
5952,99.2,16,25.6
5958,99.3,20,28.7
5964,99.4,28,27.8
5970,99.5,38,28.2
5976,99.6,30,26.1
5982,99.7,31,28.7
5988,99.8,30,29.4
5994,99.9,24,26.2
6000,100.0,33,31.1
6006,100.1,28,27.1
6012,100.2,25,25.0
6018,100.3,20,28.7
6024,100.4,11,27.2
6030,100.5,10,28.8
6036,100.6,3,22.1
6042,100.7,4,27.2
6048,100.8,5,20.3
6054,100.9,9,23.9
6060,101.0,12,23.1
6066,101.1,28,28.9
6072,101.2,27,41.6
6078,101.3,35,29.5
6084,101.4,31,35.8
6090,101.5,35,37.3
6096,101.6,25,36.5
6102,101.7,39,35.3
6108,101.8,42,42.4
6114,101.9,29,49.1
6120,102.0,26,27.4
6126,102.1,22,30.8
6132,102.2,22,32.1
6138,102.3,30,28.7
6144,102.4,13,28.5
6150,102.5,10,25.6
6156,102.6,7,30.3
6162,102.7,15,24.7
6168,102.8,11,30.2
6174,102.9,22,30.7
6180,103.0,25,28.4
6186,103.1,9,27.7
6192,103.2,16,30.6
6198,103.3,14,24.5
6204,103.4,18,27.2
6210,103.5,11,26.9
6216,103.6,9,26.6
6222,103.7,6,22.6
6228,103.8,7,22.0
6234,103.9,18,28.0
6240,104.0,20,31.3
6246,104.1,12,26.3
6252,104.2,18,31.9
6258,104.3,13,30.6
6264,104.4,27,30.7
6270,104.5,32,29.8
6276,104.6,31,31.3
6282,104.7,21,26.3
6288,104.8,23,28.6
6294,104.9,21,29.4
6300,105.0,20,34.2
6306,105.1,22,37.3
6312,105.2,25,38.1
6318,105.3,19,33.5
6324,105.4,11,27.3
6330,105.5,27,25.4
6336,105.6,26,28.6
6342,105.7,13,28.6
6348,105.8,18,31.4
6354,105.9,22,31.1
